धरासणा में किसके नेतृत्व में नमक सत्याग्रह हुआ?,महात्मा गांधी,सरोजिनी नायडू,खान अब्दुल गफ्फार खान,रानी गैडिनल्यू,b
गुजरात के विभिन्न ताल्लुकों में किस प्रकार का आंदोलन प्रारंभ हुआ?,विद्रोह,कर बंदी,नमक कानून,शांति प्रदर्शन,b
असम में किसके विरोध में छात्रों ने आंदोलन चलाया?,कनिंघम सरकुलर,नमक कानून,जमींदारी प्रथा,गृह कर,a
मणिपुर एवं नगालैंड में किसने स्वतंत्रता आंदोलन का नेतृत्व किया?,सरोजिनी नायडू,रानी गैडिनल्यू,खान अब्दुल गफ्फार खान,इमाम साहब,b
पठानों में राजनीतिक चेतना का प्रसार किसके नेतृत्व में हुआ?,महात्मा गांधी,खान अब्दुल गफ्फार खान,सरोजिनी नायडू,रानी गैडिनल्यू,b
बिहार में चौकीदारी कर विरोधी आंदोलन का नेतृत्व किसने किया?,चन्द्रावती देवी,हसन इमाम,गंगा प्रसाद राय,विंध्यवासिनी देवी,c
बिहार के किस जिले में चौकीदारी कर विरोधी आंदोलन प्रारंभ हुआ?,पटना,सिवान,मुंगेर,भागलपुर,b
विदेशी वस्त्रों के बहिष्कार में पटना की किस महिला ने नेतृत्व किया?,चन्द्रावती देवी,श्रीमती हसन इमाम,विंध्यवासिनी देवी,सुभाषिनी देवी,b
चौकीदारी कर विरोधी आंदोलन को गया में किसने आगे बढ़ाया?,चन्द्रावती देवी,हसन इमाम,गंगा प्रसाद राय,विंध्यवासिनी देवी,a
गांधी-इरविन पैक्ट को और किस नाम से जाना जाता है?,लखनऊ समझौता,दिल्ली समझौता,कलकत्ता समझौता,मुंबई समझौता,b
गांधी-इरविन पैक्ट कब हुआ?,1931,1928,1932,1930,a
गांधीजी द्वितीय गोलमेज सम्मेलन में किस वर्ष भाग लेने गए?,1934,1930,1932,1931,d
सविनय अवज्ञा आंदोलन का अंतिम समापन कब हुआ?,1933,1935,1934,1931,c
सविनय अवज्ञा आंदोलन के दौरान छपरा जेल के कैदियों ने किस प्रकार का विरोध किया?,चुप हड़ताल,भूख हड़ताल,नंगी हड़ताल,संगठित हड़ताल,c
सविनय अवज्ञा आंदोलन के दौरान महिलाओं की भागीदारी कहाँ देखी गई?,मजदूर संघ में,स्कूलों में,विदेशी वस्त्र बहिष्कार में,जमींदारी विरोध में,c
इस आंदोलन में महिलाओं की भूमिका का क्या विशेष महत्व था?,राजनीतिक भागीदारी,सार्वजनिक जीवन में प्रवेश,धार्मिक भूमिका,सामाजिक भूमिका,a
आंदोलन के दौरान ब्रिटिश वस्त्रों के आयात में क्या प्रभाव पड़ा?,बढ़ोतरी हुई,गिरावट आई,स्थिर रहा,कोई परिवर्तन नहीं हुआ,b
'वानर सेना' एवं 'मंजरी सेना' का गठन किस आंदोलन में हुआ?,असहयोग आंदोलन,सविनय अवज्ञा आंदोलन,भारत छोड़ो आंदोलन,स्वदेशी आंदोलन,b
इस आंदोलन में किस आयोजन का संगठनात्मक महत्व था?,जुलूस,प्रभात फेरी,सभा,सभा,b
सविनय अवज्ञा आंदोलन के दौरान किसने किसानों और श्रमिकों को प्रेरित किया?,ब्रिटिश सरकार,नेहरू,गांधी जी,सुभाष चंद्र बोस,a
इस आंदोलन का मुख्य परिणाम क्या था?,भारत का विभाजन,1935 का भारत शासन अधिनियम,ब्रिटिश व्यापार का विस्तार,कर वृद्धि,c
ब्रिटिश सरकार ने पहली बार किसके साथ समानता के आधार पर बातचीत की?,ब्रिटिश अधिकारी,रजवाड़े,कांग्रेस,मुस्लिम लीग,a
किसान आंदोलन की मुख्य समस्या क्या थी?,जमींदारी कर,अकाल और भूख,कर बढ़ोतरी,कृषि यंत्रों की कमी,c
19वीं सदी के उत्तरार्द्ध में कौन से दुर्भिक्ष के कारण किसानों की मृत्यु हुई?,1886,1876-78,1857,1900,d
राष्ट्रीय आंदोलन में महिलाओं की भूमिका का मुख्य पहलू क्या था?, राजनीतिक भागीदारी, आर्थिक सुधार, सार्वजनिक जीवन में प्रवेश, धार्मिक सुधार, c
इस आंदोलन के दौरान ब्रिटिश आर्थिक हितों को किसने प्रभावित किया?, शैक्षिक बहिष्कार, आर्थिक बहिष्कार, सांस्कृतिक बहिष्कार, राजनीतिक बहिष्कार, b
इस आंदोलन में नए संगठनात्मक तरीकों में क्या शामिल था?, सभा, प्रभात फेरी, जुलूस, धरना, b
'वानर सेना' एवं 'मंजरी सेना' का गठन किस आंदोलन में हुआ?, असहयोग आंदोलन, भारत छोड़ो आंदोलन, सविनय अवज्ञा आंदोलन, स्वदेशी आंदोलन, c
सविनय अवज्ञा आंदोलन का मुख्य कानूनी परिणाम क्या था?, भारतीय संविधान, भारत विभाजन, 1935 का भारत शासन अधिनियम, कर सुधार, c
ब्रिटिश सरकार ने पहली बार समानता के आधार पर किससे बातचीत की?, मुस्लिम लीग, कांग्रेस, किसान संगठन, श्रमिक संगठन, b
किसान आंदोलन का मुख्य कारण क्या था?, उत्पादन कमी, अकाल और भूख, शिक्षा की कमी, सरकारी व्यापार, b
1876-78 के दुर्भिक्ष का मुख्य प्रभाव क्या था?, कृषि उत्पादन बढ़ा, ग्रामीण विकास, किसानों की मृत्यु, आयात में वृद्धि, c
किसानों का असंतोष किस नीति के कारण था?, व्यापारिक नीति, भूमि कर नीति, औद्योगिक नीति, शिक्षा नीति, b
चम्पारण के किसानों की मुख्य समस्या क्या थी?, ज़मींदारी प्रथा, नील की खेती का दबाव, कर वृद्धि, शिक्षा का अभाव, b
'तीनकठिया' व्यवस्था क्या थी?, किसानों की ज़मीन का तीन-भाग, खेती का कर, नील खेती का नियम, अंग्रेजों का व्यापार, c
चम्पारण आंदोलन की प्रेरणा किसे दी?, राजेन्द्र प्रसाद, बाल गंगाधर तिलक, राजकुमार शुक्ल, सरोजिनी नायडू, c
महात्मा गांधी ने चम्पारण में किस वर्ष आंदोलन शुरू किया?, 1916, 1917, 1920, 1930, b
नील की खेती के प्रति किसानों की नकारात्मकता का मुख्य कारण क्या था?, अत्यधिक कर, ज़मीनी उर्वरता घटती थी, काम का अधिक बोझ, मजदूरी की कमी, b
बागान मालिकों ने मुनाफे को बनाए रखने के लिए किसानों पर क्या लागू किया?, कर में राहत, मुआवजा माँगना, ब्याज माफी, बोनस भुगतान, b
महात्मा गांधी को चम्पारण बुलाने वाले नेता कौन थे?, राजकुमार शुक्ल, मोहनदास करमचंद, विनोबा भावे, बाल गंगाधर तिलक, a
चम्पारण में बागान मालिक किसानों से क्या मुआवजा माँगते थे?, खेती उपकरण, ऊंची कीमत पर नील खरीदना, कर में वृद्धि, भूमि का हिस्सा, c
गांधीजी के चम्पारण पहुँचने पर सरकार ने क्या आदेश दिया?, गिरफ्तारी का, देश छोड़ने का, चम्पारण छोड़ने का, आंदोलन रोकने का, c
गांधीजी को किस आदेश का पालन करने से मना किया गया था?, आंदोलन करने से, किसानों की मदद करने से, साक्षात्कार देने से, सत्याग्रह करने से, d
चम्पारण एग्रेरीयन कमेटी का गठन किसके दबाव में किया गया?, स्थानीय नेताओं, महात्मा गांधी, सरकार, किसानों के प्रतिनिधियों, b
'तीनकठिया व्यवस्था' का क्या हुआ? ,इसे बढ़ाया गया, इसे समाप्त किया गया, इसे और कड़ा किया गया, इसे बढ़ाने का सुझाव दिया गया, b
गांधीजी के सहयोगी कौन थे जिन्होंने चम्पारण सत्याग्रह में महत्वपूर्ण भूमिका अदा की?, केवल किसान, विदेशी व्यापारी, शिक्षित मध्यम वर्ग, स्थानीय मुख्तियारी, c
खेड़ा आंदोलन किस कारण शुरू हुआ था?, भूमि अधिग्रहण के लिए, लगान की माफी के लिए, कृषि सुधारों के लिए, शिक्षा के लिए, b
सरकार ने किसानों की मांग का क्या उत्तर दिया?, स्वीकार कर लिया, अस्वीकृत कर दिया, टाल दिया, ध्यान नहीं दिया, b
गाँधी जी ने खेड़ा में सत्याग्रह कब शुरू किया?, 1916, 1918, 1920, 1925, b
खेड़ा में सत्याग्रह कब तक जारी रहा?, एक सप्ताह, एक महीने, दो महीने, तीन महीने, b
खेड़ा आंदोलन का मुख्य कारण क्या था?, बीज की कमी, अधिक वर्षा से फसल को क्षति, सरकार की नीतियाँ, मजदूरी का अभाव, b
गांधीजी ने खेड़ा में सत्याग्रह समाप्त करने की घोषणा कब की?, 21 जून 1918, 22 जून 1918, 24 जुलाई 1918, 30 जुलाई 1918, c
मोपाल विद्रोह किस क्षेत्र में हुआ?, मालाबार तट, गुजरात, महाराष्ट्र, कर्नाटका, a
मोपाल विद्रोह में भाग लेने वाले किसानों का धर्म क्या था?, हिन्दू, इस्लाम, बौद्ध, सिख, b
मोपाल विद्रोहियों ने किसे अपना राजा घोषित किया? ,अली मुसालियार, महात्मा गांधी, बल्लभ भाई पटेल, मुहम्मद अली जिन्ना, a
किस वर्ष में मोपाल विद्रोह शुरू हुआ था? ,1915, 1918, 1917, 1920, c
मोपाल विद्रोह में सरकारी कार्रवाई कब शुरू हुई?, अगस्त 1921, अक्टूबर 1921, दिसम्बर 1921, जनवरी 1922, b
बरदोली सत्याग्रह में किसने महत्वपूर्ण भूमिका निभाई?, महात्मा गांधी, सरदार बल्लभ भाई पटेल, जवाहरलाल नेहरू, सुभाष चंद्र बोस, b
बरदोली सत्याग्रह का कारण क्या था?, आर्थिक सुधार, लगान वृद्धि, लगान वृद्धि के खिलाफ असंतोष, भूमि सुधार, c
बरदोली जाँच आयोग की सिफारिशों से किसान किस तरह असंतुष्ट रहे? ,संतुष्ट थे, असंतुष्ट थे, उनकी मांगें पूरी हुईं, कोई प्रतिक्रिया नहीं दी, b
बरदोली सत्याग्रह कब शुरू हुआ?, जनवरी 1928, फरवरी 1928, मार्च 1928, मई 1928, b
मोपाल विद्रोह में कितने विद्रोही मारे गए?, "5,000", "8,000", "10,000 से अधिक", "15,000", c
किसान सभा का गठन कब हुआ था? ,1920, 1925, 1922-23, 1928, c
किसान सभा का गठन किसके नेतृत्व में मुंगेर में हुआ?, स्वामी सहजानन्द सरस्वती, शाह मुहम्मद जुबैर, महात्मा गांधी, सरदार पटेल, b
किस वर्ष 'अखिल भारतीय किसान सभा' का गठन हुआ? ,1932, 1934, 1936, 1938, c
किसान सभा के गठन का उद्देश्य क्या था?, मजदूरों के अधिकार, किसानों के अधिकार, औद्योगिक विकास, व्यापार को बढ़ावा देना, b
सरकार ने किस समिति के नेतृत्व में लगान की दर में कमी की?, ब्लूमफील्ड और मैक्सवेल, सरकार की जाँच समिति, किसान सभा, कोई नहीं, a
किस आंदोलन ने किसानों को अपनी शक्ति का आभास कराया?, चम्पारण आंदोलन, खेड़ा आंदोलन, प्रारंभिक आंदोलन, सभी विकल्प सही हैं, c
किस किसान नेता ने बिहार में किसान सभा का गठन किया?, महात्मा गांधी, स्वामी सहजानन्द सरस्वती, राजकुमार शुक्ल, सरदार पटेल, b
किस वर्ष में किसान सभा को अधिक व्यापक आधार प्राप्त हुआ? ,1922, 1924, 1928, 1929, c
बकास्त आंदोलन किसने आरंभ किया?, महात्मा गांधी, स्वामी सहजानन्द सरस्वती, शाह मुहम्मद जुबैर, सरदार पटेल, b
किस साल में कांग्रेस ने किसानों की समस्याओं को प्रमुख मांग के रूप में स्वीकार किया?, 1935, 1937, 1936, 1938, b
किस वर्ष 'ऑल इंडिया ट्रेड यूनियन कांग्रेस' की स्थापना हुई थी? ,1919, 1921, 1920, 1930, c
किस नेता ने किसानों एवं श्रमिकों को राष्ट्रीय आन्दोलन में शामिल करने का सुझाव दिया?, महात्मा गांधी, सी. आर. दास, सुभाष चंद्र बोस, जवाहरलाल नेहरू, b
1917 की रूसी क्रांति का क्या प्रभाव पड़ा?, मजदूरों में असंतोष, कम्युनिस्ट विचारों का प्रसार, बोनस की वृद्धि, सभी विकल्प सही हैं, b
सविनय अवज्ञा आन्दोलन कब प्रारम्भ हुआ?, 1929, 1931, 1930, 1932, c
'मेरठ षड़यंत्र' के नाम पर किसके विरुद्ध मुकदमा चलाया गया? ,महात्मा गांधी, सी. आर. दास, वामपंथी नेताओं, श्रमिकों, c
जनजातीय आन्दोलन का एक स्थायी तत्व क्या था? ,जनसंख्या वृद्धि, आदिवासी विद्रोह, धार्मिक आंदोलन, सभी सही हैं, b
1931 में ऑल इंडिया ट्रेड यूनियन कांग्रेस में क्या हुआ? ,एकता, विभाजन, वृद्धि, समाप्ति, b
गांधी जी ने मजदूरों की किस मांग का समर्थन किया?, वेतन वृद्धि, बोनस बहाली, नौकरी की सुरक्षा, समय पर वेतन, b
किस क्षेत्र में 1916 ई. में विद्रोह हुआ था?, गुजरात, गोदावरी पहाड़ियाँ, उत्तर प्रदेश, पंजाब, b
मजदूरों के प्रति ब्रिटिश सरकार के दमनकारी उपाय कब शुरू हुए?, 1925, 1928, 1929, 1931, c
सीताराम राजू के नेतृत्व में किस विद्रोह का कार्य किया गया?, खोंड विद्रोह, छापामार युद्ध, गदर आंदोलन, मैनपुरी विद्रोह, b
राजू को कब गिरफ्तार किया गया? ,1923, 1924, 1925, 1926, b
किस प्रदेश में खोंड विद्रोह हुआ?, ओडिशा, उड़ीसा, झारखंड, मध्य प्रदेश, b
खोंड विद्रोह का प्रमुख कारण क्या था? ,आर्थिक समस्या, उत्तराधिकार विवाद, भूमि विवाद, सांस्कृतिक संघर्ष, b
जतरा भगत का आंदोलन किस प्रकार का था? ,सशस्त्र, अहिंसक, धार्मिक, राजनीतिक, b
किस वर्ष से 1920 तक जतरा भगत का आंदोलन चला?, 1910, 1912, 1914, 1918, c
मयूरभंज में किसने विद्रोह किया? ,आदिवासी, संथाल, कुकी, मणिपुर, b
सविनय अवज्ञा आन्दोलन के दौरान जनजातियों में कौन सी भावना देखी गई? ,आर्थिक, सांस्कृतिक, राष्ट्रवादी, अहिंसक, c
किस प्रथा के तहत आदिवासियों को अधिकारियों का सामान उठाने के लिए बाध्य किया जाता था?m,पूरक, पोथांग, धनुष, झूम, b
भारत छोड़ो आंदोलन के दौरान आदिवासियों में क्या उभरा?, आर्थिक चेतना, राष्ट्रीय चेतना, सामाजिक चेतना, सांस्कृतिक चेतना, b
रतीय राष्ट्रीय कांग्रेस की स्थापना कब हुई थी? ,1885, 1905, 1885, 1920, a
भारतीय राष्ट्रीय कांग्रेस की स्थापना के बाद किस प्रकार की नई दिशा मिली?, आर्थिक, राजनीतिक, सांस्कृतिक, धार्मिक, b
भारतीय राष्ट्रीय कांग्रेस की स्थापना से पहले कौन सा संगठन अस्तित्व में था? ,लैंड होल्डर्स सोसाइटी, बंगाल ब्रिटिश इंडियन एसोसिएशन, इंडियन एसोसिएशन, मद्रास महाजन सभा, c
किसके द्वारा प्रेस अधिनियम का विरोध किया गया था?, भारतीयों, यूरोपियनों, अंग्रेजों, स्वतंत्रता सेनानियों, a
इंडियन एसोसिएशन ने किस बिल का विरोध किया?, इल्बर्ट बिल, रेंट बिल, प्रेस अधिनियम, शस्त्र अधिनियम, b
किसके कारण भारतीय राष्ट्रवादियों को संगठित होने का कारण मिला? ,प्रेस अधिनियम, इल्बर्ट बिल, रेंट बिल, शस्त्र अधिनियम, b
1883 में कौन सा संगठन सम्मेलन बुलाया गया?, पूना सार्वजनिक सभा, नेशनल कांफ्रेंस, मद्रास महाजन सभा, लैंड होल्डर्स सोसाइटी, b
भारतीय राष्ट्रीय आंदोलन की शुरुआत कब मानी जाती है? ,18वीं शताब्दी, 19वीं शताब्दी, 19वीं शताब्दी के अन्तिम चरण में, 20वीं शताब्दी, c
भारतीय राष्ट्रीय कांग्रेस भारत की किस प्रकार की संस्था थी?, क्षेत्रीय, अखिल भारतीय, सांस्कृतिक, धार्मिक, b
भारतीय राष्ट्रीय आंदोलन को गति देने में किसका योगदान था?, आधुनिक शिक्षा, धार्मिक सुधार, सभी, क्षेत्रीय संगठन, c
भारतीय राष्ट्रीय कांग्रेस की पहली बैठक कब हुई थी?, 25-28 दिसंबर 1885, 15 अगस्त 1947, 2 अक्टूबर 1905, 28 दिसंबर 1885, d
भारतीय राष्ट्रीय कांग्रेस का नाम पहले क्या था?, भारतीय संघ, भारतीय राष्ट्रीय संघ, अखिल भारतीय संघ, भारतीय समाज, c
इस बैठक की अध्यक्षता किसने की थी?, लार्ड डफरिन, व्योमेशचन्द्र बनर्जी, ऐलेन ऑक्ट्रोविजन ह्यूम, a
कांग्रेस का प्रारंभिक उद्देश्य क्या था? ,केवल विद्रोह, सुधार लाना, धार्मिक संघर्ष, विदेशी शासन का समर्थन, b
कांग्रेस के प्रारंभिक उद्देश्यों में से एक क्या था?, आंतरिक संघर्ष बढ़ाना, राष्ट्रीय हित के संगठनों के बीच एकता स्थापित करना, केवल साक्षरता बढ़ाना, विदेशी शक्तियों से मित्रता, c
1905 में बंगाल विभाजन के बाद कांग्रेस में क्या हुआ?, एकता बढ़ी, विरोध के स्वर उठने लगे, सदस्यता बढ़ी, बलिदान हुआ, a
कांग्रेस की स्थापना का उद्देश्य किस प्रकार के सुधार लाना था? ,आर्थिक, सिर्फ शासन में सुधार, सामाजिक, शिक्षा में सुधार, b
गांधी जी के पदार्पण ने कांग्रेस को क्या प्रदान किया?, कमजोरी, मजबूती, अस्थिरता, विघटन, b
कांग्रेस ने ब्रिटिश शासन से मुक्ति में क्या भूमिका निभाई?, अप्रभावी, सर्वप्रमुख भूमिका, नकारात्मक, असहाय, b
वामपंथी शब्द का प्रथम प्रयोग कब हुआ था?, 20वीं शताब्दी, फ्रांसीसी क्रांति में, 18वीं शताब्दी, 19वीं शताब्दी, b
भारत में भारतीय कम्युनिस्ट पार्टी की स्थापना कब हुई थी? ,1917, 1920, 1930, 1925, b
असहयोग आन्दोलन के दौरान कम्युनिस्टों ने किस माध्यम से अपने विचार फैलाए? ,सशस्त्र विद्रोह, पत्र-पत्रिकाओं, जनसभाओं, सरकारी प्रचार, b
सरकार ने कम्युनिस्टों के विरुद्ध दमन कब शुरू किया?, 1920, 1925, 1922-23, 1930, c
किस मामले में 8 लोगों पर मुकदमा चलाया गया था? मेरठ केस, पेशावर षड्यंत्र केस, कांग्रेसी केस, ,अस्थिरता केस,b
किस वर्ष में AITUC का गठन हुआ?, 1925, 1920, 1930, 1926, b
कम्युनिस्ट विचारों के प्रति सरकार का दृष्टिकोण क्या था?, समर्थन, दमन, उदासीनता, सहयोग, b
अखिल भारतीय मजदूर किसान पार्टी की स्थापना कब हुई थी?, अक्टूबर 1934, दिसम्बर 1928, 1931, जनवरी 1930, a
किस नेता ने 1931 में बिहार समाजवादी दल की स्थापना की थी?, राममनोहर लोहिया, जयप्रकाश बाबू, सुभाष चंद्र बोस,सर सैयद अहमद खां,b
कांग्रेस समाजवादी दल की स्थापना कब हुई?, 1928, 1931, 1934, 1925, b
सुभाष चंद्र बोस ने किस संगठन की स्थापना की?, समाजवादी दल, मजदूर किसान पार्टी, फारवर्ड ब्लॉक,कम्युनिस्ट,c
किसने 1877 में मोहम्मडन एंग्लो ओरिएन्टल कॉलेज स्थापित किया?,आगा खां, अब्दुल लतिफ, सर सैयद अहमद खां,जयप्रकाश बाबू,b
मुस्लिम लीग की स्थापना कब हुई थी?,1905, 1906, 1911, 1910, b
1909 के सुधार अधिनियम में किसका ध्यान रखा गया? ,मुस्लिम हितों, हिंदू हितों, आदिवासी हितों, किसान हितों, a
1916 में कांग्रेस और मुस्लिम लीग के बीच क्या हुआ?, समझौता, विवाद, विभाजन, असहयोग, a
स्वराज पार्टी की स्थापना कब हुई थी? ,1922, 1923, 1920, 1919, b
स्वराज पार्टी का मुख्य उद्देश्य क्या था?, विभाजन, स्वराज, स्वतंत्रता, सुधार, b
स्वराज दल का क्या नीति थी?, उग्रवाद, सत्याग्रह, असहमति, समझौता, b
स्वराज दल किस चीज का विरोध करना चाहता था?, स्वतंत्रता, दमनकारी कानून, सरकारी अनियमितता, असहमति, b
1909 के सुधार अधिनियम में किसका ध्यान रखा गया?, मुस्लिम हितों, हिंदू हितों, आदिवासी हितों, किसान हितों, a
1916 में कांग्रेस और मुस्लिम लीग के बीच क्या हुआ?, विवाद, समझौता, विभाजन, असहयोग, a
स्वराज पार्टी की स्थापना कब हुई थी?, 1923, 1922, 1920, 1919, a
स्वराज पार्टी का मुख्य उद्देश्य क्या था?, स्वतंत्रता, स्वराज, विभाजन, सुधार, b
स्वराज दल का क्या नीति थी?, सत्याग्रह, उग्रवाद, असहमति, समझौता, a
स्वराज दल ने कांग्रेस के किस रवैये को अपनाया? ,असहयोगात्मक, सहयोगात्मक, समान, अलगाव, a
स्वराज दल किस चीज का विरोध करना चाहता था? ,दमनकारी कानून, स्वतंत्रता, सरकारी अनियमितता, असहमति, a
हिंदू महासभा की स्थापना कब हुई ?,1925,1915,1930,1940,b
हिंदू महासभा के संस्थापक कौन थे ?,महात्मा गांधी,पं. मदन मोहन मालवीय,सुभाष चंद्र बोस,डॉ. राजेंद्र प्रसाद,b
राष्ट्रीय स्वयंसेवक संघ की स्थापना किसने की ?,महात्मा गांधी,पं. नेहरू,के. बी. हेडगेवार,सुभाष चंद्र बोस,c
हिंदू महासभा का मुख्य उद्देश्य क्या था ?,सामाजिक समानता,हिंदुओं का संगठन,आर्थिक विकास,धार्मिक सुधार,b
गांधी जी के नेतृत्व में कौन-सी पार्टी ने महत्वपूर्ण भूमिका निभाई ?,मुस्लिम लीग,भारतीय राष्ट्रीय कांग्रेस,स्वराज पार्टी,कम्युनिस्ट पार्टी,b
किस समय अवधि के बीच भारतीय राष्ट्रीय आंदोलन चरम पर था ?,1900 से 1914,1914 से 1930,1920 से 1947,1930 से 1940,b
किसानों और मजदूरों के संगठनों की नींव कब पड़ी ?,1930-1940,1914-1930,1920-1930,1940-1950,b
किस दल का गठन 1930 के बाद हुआ ?,कांग्रेस,मुस्लिम लीग,आर. एस. एस.,भारतीय राष्ट्रीय कांग्रेस,c
हिंदू महासभा का प्रभाव क्षेत्र क्यों बढ़ा ?,सामाजिक सुधारों के कारण,हिन्दू और हिन्दी का प्रचार,राजनीतिक कारणों से,शिक्षा के प्रसार से,b
किस आंदोलन का गांधी जी ने नेतृत्व किया ?,किसान आंदोलन,असहयोग आंदोलन,स्वतंत्रता आंदोलन,सत्याग्रह आंदोलन,b
